RegionName,State,Population,StateCodeFIPS,MunicipalCodeFIPS,Year,Density,Metro
Childress County,TX,7194,48,75,2014-01-01,10.328626554,
Childress County,TX,7167,48,75,2015-01-01,10.2898619,
Childress County,TX,7196,48,75,2016-01-01,10.331498009,
Childress County,TX,7281,48,75,2017-01-01,10.453534881,
Childress County,TX,7291,48,75,2018-01-01,10.46789216,
Clay County,TX,10737,48,77,2010-01-01,9.8616959171,"Wichita Falls, TX"
Clay County,TX,10667,48,77,2011-01-01,9.7974024725,"Wichita Falls, TX"
Clay County,TX,10523,48,77,2012-01-01,9.6651416723,"Wichita Falls, TX"
Clay County,TX,10454,48,77,2013-01-01,9.6017667055,"Wichita Falls, TX"
Clay County,TX,10377,48,77,2014-01-01,9.5310439165,"Wichita Falls, TX"
Clay County,TX,10357,48,77,2015-01-01,9.5126743609,"Wichita Falls, TX"
Clay County,TX,10249,48,77,2016-01-01,9.4134787607,"Wichita Falls, TX"
Clay County,TX,10495,48,77,2017-01-01,9.6394242945,"Wichita Falls, TX"
Clay County,TX,10456,48,77,2018-01-01,9.6036036611,"Wichita Falls, TX"
,,3147,48,79,2010-01-01,4.0602140474,
,,3081,48,79,2011-01-01,3.9750617985,
,,3027,48,79,2012-01-01,3.9053917768,
,,3008,48,79,2013-01-01,3.8808782506,
,,2944,48,79,2014-01-01,3.7983063729,
,,2975,48,79,2015-01-01,3.8383021262,
,,2910,48,79,2016-01-01,3.7544400629,
,,2853,48,79,2017-01-01,3.6808994843,
,,2836,48,79,2018-01-01,3.6589663293,
,,3319,48,81,2010-01-01,3.6407104549,
,,3266,48,81,2011-01-01,3.5825731684,
,,3201,48,81,2012-01-01,3.5112727226,
,,3179,48,81,2013-01-01,3.487140264,
,,3215,48,81,2014-01-01,3.5266297417,
,,3227,48,81,2015-01-01,3.5397929009,
,,3261,48,81,2016-01-01,3.5770885187,
,,3303,48,81,2017-01-01,3.623159576,
,,3370,48,81,2018-01-01,3.6966538816,
Coleman County,TX,8872,48,83,2010-01-01,7.0250206783,
Coleman County,TX,8744,48,83,2011-01-01,6.9236678101,
Coleman County,TX,8668,48,83,2012-01-01,6.8634895446,
Coleman County,TX,8527,48,83,2013-01-01,6.7518430257,
Coleman County,TX,8417,48,83,2014-01-01,6.6647429046,
Coleman County,TX,8316,48,83,2015-01-01,6.584769157,
Coleman County,TX,8412,48,83,2016-01-01,6.6607838082,
Coleman County,TX,8415,48,83,2017-01-01,6.663159266,
Coleman County,TX,8397,48,83,2018-01-01,6.6489065189,
Collin County,TX,788431,48,85,2010-01-01,937.18481038,"Dallas-Fort Worth-Arlington, TX"
Collin County,TX,813338,48,85,2011-01-01,966.79103093,"Dallas-Fort Worth-Arlington, TX"
Collin County,TX,836154,48,85,2012-01-01,993.91174109,"Dallas-Fort Worth-Arlington, TX"
Collin County,TX,857422,48,85,2013-01-01,1019.192389,"Dallas-Fort Worth-Arlington, TX"
Collin County,TX,885827,48,85,2014-01-01,1052.9565796,"Dallas-Fort Worth-Arlington, TX"
Collin County,TX,915665,48,85,2015-01-01,1088.4241353,"Dallas-Fort Worth-Arlington, TX"
Collin County,TX,943719,48,85,2016-01-01,1121.7711024,"Dallas-Fort Worth-Arlington, TX"
Collin County,TX,971393,48,85,2017-01-01,1154.6663748,"Dallas-Fort Worth-Arlington, TX"
Collin County,TX,1005146,48,85,2018-01-01,1194.7875761,"Dallas-Fort Worth-Arlington, TX"
,,3054,48,87,2010-01-01,3.32520172,
,,3085,48,87,2011-01-01,3.3589545862,
,,3024,48,87,2012-01-01,3.2925376559,
,,3100,48,87,2013-01-01,3.3752866182,
,,3016,48,87,2014-01-01,3.2838272389,
,,3013,48,87,2015-01-01,3.2805608325,
,,3013,48,87,2016-01-01,3.2805608325,
,,2978,48,87,2017-01-01,3.2424527577,
,,2962,48,87,2018-01-01,3.2250319236,
Colorado County,TX,20872,48,89,2010-01-01,21.73523843,
Colorado County,TX,20806,48,89,2011-01-01,21.666508757,
Colorado County,TX,20726,48,89,2012-01-01,21.583200062,
Colorado County,TX,20721,48,89,2013-01-01,21.577993269,
Colorado County,TX,20705,48,89,2014-01-01,21.56133153,
Colorado County,TX,20929,48,89,2015-01-01,21.794595875,
Colorado County,TX,21030,48,89,2016-01-01,21.899773102,
Colorado County,TX,21228,48,89,2017-01-01,22.105962121,
Colorado County,TX,21217,48,89,2018-01-01,22.094507175,
Comal County,TX,109270,48,91,2010-01-01,195.29513996,"San Antonio-New Braunfels, TX"
Comal County,TX,112072,48,91,2011-01-01,200.30307428,"San Antonio-New Braunfels, TX"
Comal County,TX,114836,48,91,2012-01-01,205.24309228,"San Antonio-New Braunfels, TX"
Comal County,TX,118591,48,91,2013-01-01,211.95429618,"San Antonio-New Braunfels, TX"
Comal County,TX,123195,48,91,2014-01-01,220.18289346,"San Antonio-New Braunfels, TX"
Comal County,TX,128783,48,91,2015-01-01,230.17016574,"San Antonio-New Braunfels, TX"
Comal County,TX,134346,48,91,2016-01-01,240.11275623,"San Antonio-New Braunfels, TX"
Comal County,TX,140790,48,91,2017-01-01,251.62993279,"San Antonio-New Braunfels, TX"
Comal County,TX,148373,48,91,2018-01-01,265.1828114,"San Antonio-New Braunfels, TX"
Comanche County,TX,13953,48,93,2010-01-01,14.879185217,
Comanche County,TX,13865,48,93,2011-01-01,14.785343871,
Comanche County,TX,13723,48,93,2012-01-01,14.633918062,
Comanche County,TX,13556,48,93,2013-01-01,14.455832781,
Comanche County,TX,13475,48,93,2014-01-01,14.369456088,
Comanche County,TX,13389,48,93,2015-01-01,14.2777475,
Comanche County,TX,13531,48,93,2016-01-01,14.429173308,
Comanche County,TX,13547,48,93,2017-01-01,14.446235371,
Comanche County,TX,13534,48,93,2018-01-01,14.432372445,
,,4102,48,95,2010-01-01,4.169736788,
,,4132,48,95,2011-01-01,4.2002321814,
,,4090,48,95,2012-01-01,4.1575386307,
,,4129,48,95,2013-01-01,4.197182642,
,,4104,48,95,2014-01-01,4.1717698142,
,,4175,48,95,2015-01-01,4.2439422452,
,,4297,48,95,2016-01-01,4.367956845,
,,4311,48,95,2017-01-01,4.3821880285,
,,4276,48,95,2018-01-01,4.3466100696,
Cooke County,TX,38474,48,97,2010-01-01,43.979857367,"Gainesville, TX"
Cooke County,TX,38444,48,97,2011-01-01,43.945564189,"Gainesville, TX"
Cooke County,TX,38722,48,97,2012-01-01,44.263347636,"Gainesville, TX"
Cooke County,TX,38463,48,97,2013-01-01,43.967283202,"Gainesville, TX"
Cooke County,TX,38771,48,97,2014-01-01,44.319359827,"Gainesville, TX"
Cooke County,TX,39173,48,97,2015-01-01,44.778888409,"Gainesville, TX"
Cooke County,TX,39355,48,97,2016-01-01,44.986933687,"Gainesville, TX"
Cooke County,TX,39984,48,97,2017-01-01,45.705947314,"Gainesville, TX"
Cooke County,TX,40574,48,97,2018-01-01,46.38037981,"Gainesville, TX"
Coryell County,TX,75660,48,99,2010-01-01,71.906573127,"Killeen-Temple, TX"
Coryell County,TX,76642,48,99,2011-01-01,72.83985696,"Killeen-Temple, TX"
Coryell County,TX,78475,48,99,2012-01-01,74.581923422,"Killeen-Temple, TX"
Coryell County,TX,76787,48,99,2013-01-01,72.977663636,"Killeen-Temple, TX"
Coryell County,TX,76178,48,99,2014-01-01,72.398875597,"Killeen-Temple, TX"
Coryell County,TX,76197,48,99,2015-01-01,72.416933024,"Killeen-Temple, TX"
Coryell County,TX,74879,48,99,2016-01-01,71.164317859,"Killeen-Temple, TX"
Coryell County,TX,74883,48,99,2017-01-01,71.168119422,"Killeen-Temple, TX"
Coryell County,TX,74808,48,99,2018-01-01,71.096840107,"Killeen-Temple, TX"
,,1512,48,101,2010-01-01,1.6789487341,
,,1507,48,101,2011-01-01,1.6733966549,
,,1485,48,101,2012-01-01,1.6489675067,
,,1442,48,101,2013-01-01,1.601219626,
,,1429,48,101,2014-01-01,1.5867842202,
,,1439,48,101,2015-01-01,1.5978883785,
,,1402,48,101,2016-01-01,1.5568029929,
,,1381,48,101,2017-01-01,1.5334842604,
,,1389,48,101,2018-01-01,1.5423675871,
Crane County,TX,4382,48,103,2010-01-01,5.5816738588,
Crane County,TX,4358,48,103,2011-01-01,5.5511033036,
Crane County,TX,4527,48,103,2012-01-01,5.7663709627,
Crane County,TX,4721,48,103,2013-01-01,6.0134829501,
Crane County,TX,4904,48,103,2014-01-01,6.246583433,
Crane County,TX,5002,48,103,2015-01-01,6.3714131998,
Crane County,TX,4783,48,103,2016-01-01,6.0924568842,
Crane County,TX,4713,48,103,2017-01-01,6.003292765,
Crane County,TX,4794,48,103,2018-01-01,6.1064683886,
,,3701,48,105,2010-01-01,1.3183373949,
,,3652,48,105,2011-01-01,1.3008830495,
,,3706,48,105,2012-01-01,1.3201184505,
,,3764,48,105,2013-01-01,1.3407786961,
,,3790,48,105,2014-01-01,1.3500401855,
,,3738,48,105,2015-01-01,1.3315172067,
,,3647,48,105,2016-01-01,1.2991019938,
,,3555,48,105,2017-01-01,1.2663305698,
,,3499,48,105,2018-01-01,1.2463827465,
Crosby County,TX,6026,48,107,2010-01-01,6.6940787936,"Lubbock, TX"
Crosby County,TX,6042,48,107,2011-01-01,6.7118526503,"Lubbock, TX"
Crosby County,TX,6034,48,107,2012-01-01,6.7029657219,"Lubbock, TX"
Crosby County,TX,5923,48,107,2013-01-01,6.5796595908,"Lubbock, TX"
Crosby County,TX,5825,48,107,2014-01-01,6.4707947183,"Lubbock, TX"
Crosby County,TX,5917,48,107,2015-01-01,6.5729943946,"Lubbock, TX"
Crosby County,TX,5912,48,107,2016-01-01,6.5674400643,"Lubbock, TX"
Crosby County,TX,5872,48,107,2017-01-01,6.5230054225,"Lubbock, TX"
Crosby County,TX,5779,48,107,2018-01-01,6.4196948802,"Lubbock, TX"
,,2404,48,109,2010-01-01,0.6306141963,
,,2393,48,109,2011-01-01,0.6277286905,
,,2317,48,109,2012-01-01,0.6077924679,
,,2306,48,109,2013-01-01,0.604906962,
,,2283,48,109,2014-01-01,0.5988736316,
,,2256,48,109,2015-01-01,0.5917910262,
,,2224,48,109,2016-01-01,0.5833968272,
,,2237,48,109,2017-01-01,0.5868069706,
,,2204,48,109,2018-01-01,0.5781504529,
Dallam County,TX,6748,48,111,2010-01-01,4.4892915934,
Dallam County,TX,6892,48,111,2011-01-01,4.5850915326,
Dallam County,TX,7065,48,111,2012-01-01,4.700184515,
Dallam County,TX,7118,48,111,2013-01-01,4.7354442149,
Dallam County,TX,7224,48,111,2014-01-01,4.8059636145,
Dallam County,TX,7288,48,111,2015-01-01,4.8485413653,
Dallam County,TX,7293,48,111,2016-01-01,4.851867752,
Dallam County,TX,7211,48,111,2017-01-01,4.7973150089,
Dallam County,TX,7200,48,111,2018-01-01,4.789996958,
Dallas County,TX,2372327,48,113,2010-01-01,2720.3834326,"Dallas-Fort Worth-Arlington, TX"
Dallas County,TX,2408170,48,113,2011-01-01,2761.4851455,"Dallas-Fort Worth-Arlington, TX"
Dallas County,TX,2455921,48,113,2012-01-01,2816.2419431,"Dallas-Fort Worth-Arlington, TX"
Dallas County,TX,2484988,48,113,2013-01-01,2849.5735139,"Dallas-Fort Worth-Arlington, TX"
Dallas County,TX,2520434,48,113,2014-01-01,2890.2199809,"Dallas-Fort Worth-Arlington, TX"
Dallas County,TX,2558913,48,113,2015-01-01,2934.3444351,"Dallas-Fort Worth-Arlington, TX"
Dallas County,TX,2592844,48,113,2016-01-01,2973.2536286,"Dallas-Fort Worth-Arlington, TX"
Dallas County,TX,2622799,48,113,2017-01-01,3007.6034824,"Dallas-Fort Worth-Arlington, TX"
Dallas County,TX,2637772,48,113,2018-01-01,3024.7732491,"Dallas-Fort Worth-Arlington, TX"
Dawson County,TX,13827,48,115,2010-01-01,15.358112737,"Lamesa, TX"
Dawson County,TX,13746,48,115,2011-01-01,15.26814332,"Lamesa, TX"
Dawson County,TX,13613,48,115,2012-01-01,15.120415758,"Lamesa, TX"
Dawson County,TX,13219,48,115,2013-01-01,14.682786741,"Lamesa, TX"
Dawson County,TX,13448,48,115,2014-01-01,14.937144723,"Lamesa, TX"
Dawson County,TX,12990,48,115,2015-01-01,14.428428759,"Lamesa, TX"
Dawson County,TX,12998,48,115,2016-01-01,14.437314627,"Lamesa, TX"
Dawson County,TX,12766,48,115,2017-01-01,14.179624445,"Lamesa, TX"
Dawson County,TX,12619,48,115,2018-01-01,14.016346614,"Lamesa, TX"
Deaf Smith County,TX,19465,48,117,2010-01-01,13.004219871,"Hereford, TX"
Deaf Smith County,TX,19522,48,117,2011-01-01,13.042300556,"Hereford, TX"
Deaf Smith County,TX,19381,48,117,2012-01-01,12.948100967,"Hereford, TX"
Deaf Smith County,TX,19195,48,117,2013-01-01,12.823837679,"Hereford, TX"
Deaf Smith County,TX,19139,48,117,2014-01-01,12.786425076,"Hereford, TX"
Deaf Smith County,TX,18851,48,117,2015-01-01,12.594017405,"Hereford, TX"
Deaf Smith County,TX,18894,48,117,2016-01-01,12.622744939,"Hereford, TX"
Deaf Smith County,TX,18851,48,117,2017-01-01,12.594017405,"Hereford, TX"
Deaf Smith County,TX,18760,48,117,2018-01-01,12.533221926,"Hereford, TX"
Delta County,TX,5241,48,119,2010-01-01,20.406325567,
Delta County,TX,5146,48,119,2011-01-01,20.036434147,
Delta County,TX,5241,48,119,2012-01-01,20.406325567,
Delta County,TX,5118,48,119,2013-01-01,19.927413519,
Delta County,TX,5140,48,119,2014-01-01,20.013072584,
Delta County,TX,5157,48,119,2015-01-01,20.07926368,
Delta County,TX,5145,48,119,2016-01-01,20.032540554,
Delta County,TX,5286,48,119,2017-01-01,20.581537292,
Delta County,TX,5349,48,119,2018-01-01,20.826833707,
Denton County,TX,666768,48,121,2010-01-01,758.89777024,"Dallas-Fort Worth-Arlington, TX"
Denton County,TX,685709,48,121,2011-01-01,780.4559174,"Dallas-Fort Worth-Arlington, TX"
Denton County,TX,707971,48,121,2012-01-01,805.79393926,"Dallas-Fort Worth-Arlington, TX"
Denton County,TX,728774,48,121,2013-01-01,829.47136577,"Dallas-Fort Worth-Arlington, TX"
Denton County,TX,753429,48,121,2014-01-01,857.53303718,"Dallas-Fort Worth-Arlington, TX"
Denton County,TX,779528,48,121,2015-01-01,887.23823135,"Dallas-Fort Worth-Arlington, TX"
Denton County,TX,807883,48,121,2016-01-01,919.51114528,"Dallas-Fort Worth-Arlington, TX"
Denton County,TX,835330,48,121,2017-01-01,950.75059753,"Dallas-Fort Worth-Arlington, TX"
Denton County,TX,859064,48,121,2018-01-01,977.76401101,"Dallas-Fort Worth-Arlington, TX"
De Witt County,TX,20054,48,123,2010-01-01,22.062179339,
De Witt County,TX,20206,48,123,2011-01-01,22.229400405,
De Witt County,TX,20359,48,123,2012-01-01,22.39772161,
De Witt County,TX,20378,48,123,2013-01-01,22.418624243,
De Witt County,TX,20521,48,123,2014-01-01,22.575944062,
De Witt County,TX,20634,48,123,2015-01-01,22.700259723,
De Witt County,TX,20626,48,123,2016-01-01,22.691458614,
De Witt County,TX,20208,48,123,2017-01-01,22.231600682,
De Witt County,TX,20187,48,123,2018-01-01,22.208497772,
,,2447,48,125,2010-01-01,2.7136902724,
,,2400,48,125,2011-01-01,2.6615679011,
,,2321,48,125,2012-01-01,2.5739579576,
,,2296,48,125,2013-01-01,2.546233292,
,,2215,48,125,2014-01-01,2.4564053753,
,,2208,48,125,2015-01-01,2.448642469,
,,2201,48,125,2016-01-01,2.4408795626,
,,2207,48,125,2017-01-01,2.4475334823,
,,2249,48,125,2018-01-01,2.4941109206,
Dimmit County,TX,10043,48,127,2010-01-01,7.5574654222,
Dimmit County,TX,10111,48,127,2011-01-01,7.6086361529,
Dimmit County,TX,10476,48,127,2012-01-01,7.8833025752,
Dimmit County,TX,10903,48,127,2013-01-01,8.2046246638,
Dimmit County,TX,10999,48,127,2014-01-01,8.2768656954,
Dimmit County,TX,10939,48,127,2015-01-01,8.2317150506,
Dimmit County,TX,10722,48,127,2016-01-01,8.0684202188,
Dimmit County,TX,10346,48,127,2017-01-01,7.7854761783,
Dimmit County,TX,10308,48,127,2018-01-01,7.7568807699,
Donley County,TX,3734,48,129,2010-01-01,4.0284548124,
Donley County,TX,3686,48,129,2011-01-01,3.9766696407,
Donley County,TX,3644,48,129,2012-01-01,3.9313576155,
Donley County,TX,3561,48,129,2013-01-01,3.8418124228,
Donley County,TX,3484,48,129,2014-01-01,3.7587403766,
Donley County,TX,3392,48,129,2015-01-01,3.6594854643,
Donley County,TX,3389,48,129,2016-01-01,3.656248891,
Donley County,TX,3351,48,129,2017-01-01,3.6152522968,
Donley County,TX,3319,48,129,2018-01-01,3.580728849,
,,11722,48,131,2010-01-01,6.5359076411,
,,11797,48,131,2011-01-01,6.5777258524,
,,11589,48,131,2012-01-01,6.461750013,
,,11589,48,131,2013-01-01,6.461750013,
,,11519,48,131,2014-01-01,6.4227196825,
,,11342,48,131,2015-01-01,6.3240287038,
,,11429,48,131,2016-01-01,6.3725378289,
,,11272,48,131,2017-01-01,6.2849983732,
,,11212,48,131,2018-01-01,6.2515438041,
Eastland County,TX,18594,48,133,2010-01-01,20.06895975,
Eastland County,TX,18580,48,133,2011-01-01,20.053849207,
Eastland County,TX,18461,48,133,2012-01-01,19.925409592,
Eastland County,TX,18284,48,133,2013-01-01,19.734369155,
Eastland County,TX,18262,48,133,2014-01-01,19.710624016,
Eastland County,TX,18165,48,133,2015-01-01,19.60592954,
Eastland County,TX,18261,48,133,2016-01-01,19.709544692,
Eastland County,TX,18342,48,133,2017-01-01,19.796969976,
Eastland County,TX,18322,48,133,2018-01-01,19.775383486,
Ector County,TX,137083,48,135,2010-01-01,152.68577423,"Odessa, TX"
Ector County,TX,139645,48,135,2011-01-01,155.53938083,"Odessa, TX"
Ector County,TX,144524,48,135,2012-01-01,160.97370816,"Odessa, TX"
Ector County,TX,149714,48,135,2013-01-01,166.75443347,"Odessa, TX"
Ector County,TX,154674,48,135,2014-01-01,172.27898021,"Odessa, TX"
Ector County,TX,159933,48,135,2015-01-01,178.1365591,"Odessa, TX"
Ector County,TX,157805,48,135,2016-01-01,175.76635034,"Odessa, TX"
Ector County,TX,157173,48,135,2017-01-01,175.06241615,"Odessa, TX"
Ector County,TX,162124,48,135,2018-01-01,180.57693851,"Odessa, TX"
,,1999,48,137,2010-01-01,0.9438725355,
,,1979,48,137,2011-01-01,0.9344290884,
,,1990,48,137,2012-01-01,0.9396229843,
,,1899,48,137,2013-01-01,0.8966553001,
,,1904,48,137,2014-01-01,0.8990161619,
,,1912,48,137,2015-01-01,0.9027935407,
,,1912,48,137,2016-01-01,0.9027935407,
,,1941,48,137,2017-01-01,0.916486539,
,,1928,48,137,2018-01-01,0.9103482984,
Ellis County,TX,150371,48,139,2010-01-01,160.71109336,"Dallas-Fort Worth-Arlington, TX"
Ellis County,TX,152380,48,139,2011-01-01,162.85824,"Dallas-Fort Worth-Arlington, TX"
Ellis County,TX,153767,48,139,2012-01-01,164.3406155,"Dallas-Fort Worth-Arlington, TX"
Ellis County,TX,155971,48,139,2013-01-01,166.69617109,"Dallas-Fort Worth-Arlington, TX"
Ellis County,TX,159259,48,139,2014-01-01,170.21026673,"Dallas-Fort Worth-Arlington, TX"
Ellis County,TX,163391,48,139,2015-01-01,174.62639908,"Dallas-Fort Worth-Arlington, TX"
Ellis County,TX,168467,48,139,2016-01-01,180.05144453,"Dallas-Fort Worth-Arlington, TX"
Ellis County,TX,173636,48,139,2017-01-01,185.57588502,"Dallas-Fort Worth-Arlington, TX"
Ellis County,TX,179436,48,139,2018-01-01,191.77471553,"Dallas-Fort Worth-Arlington, TX"
El Paso County,TX,803655,48,141,2010-01-01,793.19592489,"El Paso, TX"
El Paso County,TX,820216,48,141,2011-01-01,809.54139367,"El Paso, TX"
El Paso County,TX,832915,48,141,2012-01-01,822.07512401,"El Paso, TX"
El Paso County,TX,831746,48,141,2013-01-01,820.92133782,"El Paso, TX"
El Paso County,TX,834992,48,141,2014-01-01,824.12509313,"El Paso, TX"
El Paso County,TX,833961,48,141,2015-01-01,823.10751096,"El Paso, TX"
El Paso County,TX,838014,48,141,2016-01-01,827.10776366,"El Paso, TX"
El Paso County,TX,840545,48,141,2017-01-01,829.60582425,"El Paso, TX"
El Paso County,TX,840758,48,141,2018-01-01,829.81605219,"El Paso, TX"
Erath County,TX,37917,48,143,2010-01-01,35.005335064,"Stephenville, TX"
Erath County,TX,38927,48,143,2011-01-01,35.937776671,"Stephenville, TX"
Erath County,TX,39414,48,143,2012-01-01,36.387379703,"Stephenville, TX"
Erath County,TX,39899,48,143,2013-01-01,36.835136317,"Stephenville, TX"
Erath County,TX,40532,48,143,2014-01-01,37.419527938,"Stephenville, TX"
Erath County,TX,41195,48,143,2015-01-01,38.031615844,"Stephenville, TX"
Erath County,TX,41376,48,143,2016-01-01,38.198716766,"Stephenville, TX"
Erath County,TX,41862,48,143,2017-01-01,38.647396589,"Stephenville, TX"
Erath County,TX,42446,48,143,2018-01-01,39.186550944,"Stephenville, TX"
Falls County,TX,17895,48,145,2010-01-01,23.37794863,"Waco, TX"
Falls County,TX,17849,48,145,2011-01-01,23.317854434,"Waco, TX"
Falls County,TX,17574,48,145,2012-01-01,22.958595654,"Waco, TX"
Falls County,TX,17253,48,145,2013-01-01,22.539242677,"Waco, TX"
Falls County,TX,17214,48,145,2014-01-01,22.48829325,"Waco, TX"
Falls County,TX,17231,48,145,2015-01-01,22.510501975,"Waco, TX"
Falls County,TX,17311,48,145,2016-01-01,22.61501362,"Waco, TX"
Falls County,TX,17403,48,145,2017-01-01,22.735202012,"Waco, TX"
Falls County,TX,17335,48,145,2018-01-01,22.646367114,"Waco, TX"
Fannin County,TX,33919,48,147,2010-01-01,38.075530684,"Bonham, TX"
Fannin County,TX,33876,48,147,2011-01-01,38.027261342,"Bonham, TX"
Fannin County,TX,33597,48,147,2012-01-01,37.714071889,"Bonham, TX"
Fannin County,TX,33513,48,147,2013-01-01,37.61977829,"Bonham, TX"
Fannin County,TX,33598,48,147,2014-01-01,37.715194432,"Bonham, TX"
Fannin County,TX,33500,48,147,2015-01-01,37.605185233,"Bonham, TX"
Fannin County,TX,33919,48,147,2016-01-01,38.075530684,"Bonham, TX"
Fannin County,TX,34572,48,147,2017-01-01,38.808551161,"Bonham, TX"
Fannin County,TX,35286,48,147,2018-01-01,39.61004675,"Bonham, TX"
Fayette County,TX,24561,48,149,2010-01-01,25.857220292,
Fayette County,TX,24753,48,149,2011-01-01,26.059353198,
Fayette County,TX,24666,48,149,2012-01-01,25.967761725,
Fayette County,TX,24729,48,149,2013-01-01,26.034086585,
Fayette County,TX,24792,48,149,2014-01-01,26.100411445,
Fayette County,TX,24964,48,149,2015-01-01,26.281488839,
Fayette County,TX,25051,48,149,2016-01-01,26.373080312,
Fayette County,TX,25176,48,149,2017-01-01,26.504677256,
Fayette County,TX,25349,48,149,2018-01-01,26.686807426,
Fisher County,TX,3973,48,151,2010-01-01,4.4195961115,
Fisher County,TX,3961,48,151,2011-01-01,4.4062472181,
Fisher County,TX,3852,48,151,2012-01-01,4.28499477,
Fisher County,TX,3873,48,151,2013-01-01,4.3083553334,
Fisher County,TX,3887,48,151,2014-01-01,4.3239290423,
Fisher County,TX,3893,48,151,2015-01-01,4.330603489,
Fisher County,TX,3894,48,151,2016-01-01,4.3317158968,
Fisher County,TX,3904,48,151,2017-01-01,4.3428399746,
Fisher County,TX,3839,48,151,2018-01-01,4.2705334689,
Floyd County,TX,6403,48,153,2010-01-01,6.4537097384,
